	study_name	sample_id	NCBI_accession	ftp_urls	url_counts
22096	XieH_2016	YSZC12003_37323	ERR912065	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912065/ERR912065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912065/ERR912065_2.fastq.gz	2
22097	XieH_2016	YSZC12003_37330	ERR912198	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912198/ERR912198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912198/ERR912198_2.fastq.gz	2
22098	XieH_2016	YSZC12003_37331	ERR912157	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912157/ERR912157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912157/ERR912157_2.fastq.gz	2
22099	XieH_2016	YSZC12003_37332	ERR912066	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912066/ERR912066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912066/ERR912066_2.fastq.gz	2
22100	XieH_2016	YSZC12003_37333	ERR912158	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912158/ERR912158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912158/ERR912158_2.fastq.gz	2
22101	XieH_2016	YSZC12003_37336	ERR912159	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912159/ERR912159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912159/ERR912159_2.fastq.gz	2
22102	XieH_2016	YSZC12003_37337	ERR912160	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912160/ERR912160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912160/ERR912160_2.fastq.gz	2
22103	XieH_2016	YSZC12003_37348	ERR912161	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912161/ERR912161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912161/ERR912161_2.fastq.gz	2
22104	XieH_2016	YSZC12003_37349	ERR912162	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912162/ERR912162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912162/ERR912162_2.fastq.gz	2
22105	XieH_2016	YSZC12003_37352	ERR912067	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912067/ERR912067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912067/ERR912067_2.fastq.gz	2
22106	XieH_2016	YSZC12003_37353	ERR912163	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912163/ERR912163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912163/ERR912163_2.fastq.gz	2
22107	XieH_2016	YSZC12003_37393	ERR912199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912199/ERR912199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912199/ERR912199_2.fastq.gz	2
22108	XieH_2016	YSZC12003_37394	ERR912164	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912164/ERR912164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912164/ERR912164_2.fastq.gz	2
22109	XieH_2016	YSZC12003_37399	ERR912165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912165/ERR912165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912165/ERR912165_2.fastq.gz	2
22110	XieH_2016	YSZC12003_37400	ERR912068	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912068/ERR912068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912068/ERR912068_2.fastq.gz	2
22111	XieH_2016	YSZC12003_37405	ERR912166	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912166/ERR912166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912166/ERR912166_2.fastq.gz	2
22112	XieH_2016	YSZC12003_37406	ERR912200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912200/ERR912200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912200/ERR912200_2.fastq.gz	2
22113	XieH_2016	YSZC12003_37461	ERR912069	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912069/ERR912069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912069/ERR912069_2.fastq.gz	2
22114	XieH_2016	YSZC12003_37462	ERR912070	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912070/ERR912070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912070/ERR912070_2.fastq.gz	2
22115	XieH_2016	YSZC12003_37543	ERR912167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912167/ERR912167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912167/ERR912167_2.fastq.gz	2
22116	XieH_2016	YSZC12003_37544	ERR912168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912168/ERR912168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912168/ERR912168_2.fastq.gz	2
22117	XieH_2016	YSZC12003_37545	ERR912169	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912169/ERR912169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912169/ERR912169_2.fastq.gz	2
22118	XieH_2016	YSZC12003_37546	ERR912170	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912170/ERR912170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912170/ERR912170_2.fastq.gz	2
22119	XieH_2016	YSZC12003_37583	ERR912171	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912171/ERR912171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912171/ERR912171_2.fastq.gz	2
22120	XieH_2016	YSZC12003_37584	ERR912172	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912172/ERR912172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912172/ERR912172_2.fastq.gz	2
22121	XieH_2016	YSZC12003_37647	ERR912173	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912173/ERR912173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912173/ERR912173_2.fastq.gz	2
22122	XieH_2016	YSZC12003_37648	ERR912174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912174/ERR912174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912174/ERR912174_2.fastq.gz	2
22123	XieH_2016	YSZC12003_37651	ERR912175	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912175/ERR912175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912175/ERR912175_2.fastq.gz	2
22124	XieH_2016	YSZC12003_37652	ERR912176	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912176/ERR912176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912176/ERR912176_2.fastq.gz	2
22125	XieH_2016	YSZC12003_37753	ERR912177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912177/ERR912177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912177/ERR912177_2.fastq.gz	2
22126	XieH_2016	YSZC12003_37754	ERR912071	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912071/ERR912071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912071/ERR912071_2.fastq.gz	2
22127	XieH_2016	YSZC12003_37797	ERR912201	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912201/ERR912201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912201/ERR912201_2.fastq.gz	2
22128	XieH_2016	YSZC12003_37798	ERR912178	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912178/ERR912178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912178/ERR912178_2.fastq.gz	2
22129	XieH_2016	YSZC12003_37829	ERR912179	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912179/ERR912179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912179/ERR912179_2.fastq.gz	2
22130	XieH_2016	YSZC12003_37830	ERR912072	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912072/ERR912072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912072/ERR912072_2.fastq.gz	2
22131	XieH_2016	YSZC12003_37877	ERR912180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912180/ERR912180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912180/ERR912180_2.fastq.gz	2
22132	XieH_2016	YSZC12003_37878	ERR912122	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912122/ERR912122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912122/ERR912122_2.fastq.gz	2
22133	XieH_2016	YSZC12003_37879	ERR912181	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912181/ERR912181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912181/ERR912181_2.fastq.gz	2
22134	XieH_2016	YSZC12003_37880	ERR912202	ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912202/ERR912202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR912/ERR912202/ERR912202_2.fastq.gz	2
22135	YassourM_2016	SAMEA2017457	ERR247139	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247139/ERR247139.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247139/ERR247139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247139/ERR247139_2.fastq.gz	3
22136	YassourM_2016	SAMEA2017458	ERR247140	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247140/ERR247140.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247140/ERR247140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247140/ERR247140_2.fastq.gz	3
22137	YassourM_2016	SAMEA2017459	ERR247141	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247141/ERR247141.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247141/ERR247141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247141/ERR247141_2.fastq.gz	3
22138	YassourM_2016	SAMEA2017460	ERR247142	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247142/ERR247142.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247142/ERR247142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247142/ERR247142_2.fastq.gz	3
22139	YassourM_2016	SAMEA2055106	ERR247143	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247143/ERR247143.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247143/ERR247143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247143/ERR247143_2.fastq.gz	3
22140	YassourM_2016	SAMEA2055107	ERR247144	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247144/ERR247144.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247144/ERR247144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247144/ERR247144_2.fastq.gz	3
22141	YassourM_2016	SAMEA2055108	ERR247145	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247145/ERR247145.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247145/ERR247145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247145/ERR247145_2.fastq.gz	3
22142	YassourM_2016	SAMEA2055109	ERR247146	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247146/ERR247146.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247146/ERR247146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247146/ERR247146_2.fastq.gz	3
22143	YassourM_2016	SAMEA2055266	ERR247147	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247147/ERR247147.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247147/ERR247147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247147/ERR247147_2.fastq.gz	3
22144	YassourM_2016	SAMEA2055267	ERR247148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247148/ERR247148.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247148/ERR247148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247148/ERR247148_2.fastq.gz	3
22145	YassourM_2016	SAMEA2055273	ERR247154	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247154/ERR247154.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247154/ERR247154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247154/ERR247154_2.fastq.gz	3
22146	YassourM_2016	SAMEA2055272	ERR247153	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247153/ERR247153.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247153/ERR247153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247153/ERR247153_2.fastq.gz	3
22147	YassourM_2016	SAMEA2055275	ERR247156	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247156/ERR247156.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247156/ERR247156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247156/ERR247156_2.fastq.gz	3
22148	YassourM_2016	SAMEA2055274	ERR247155	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247155/ERR247155.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247155/ERR247155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247155/ERR247155_2.fastq.gz	3
22149	YassourM_2016	SAMEA2055276	ERR247157	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247157/ERR247157.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247157/ERR247157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247157/ERR247157_2.fastq.gz	3
22150	YassourM_2016	SAMEA1966431	ERR247158	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247158/ERR247158.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247158/ERR247158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247158/ERR247158_2.fastq.gz	3
22151	YassourM_2016	SAMEA2055277	ERR247159	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247159/ERR247159.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247159/ERR247159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247159/ERR247159_2.fastq.gz	3
22152	YassourM_2016	SAMEA2055278	ERR247160	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247160/ERR247160.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247160/ERR247160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247160/ERR247160_2.fastq.gz	3
22153	YassourM_2016	SAMEA2055280	ERR247162	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247162/ERR247162.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247162/ERR247162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247162/ERR247162_2.fastq.gz	3
22154	YassourM_2016	SAMEA2055279	ERR247161	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247161/ERR247161.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247161/ERR247161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247161/ERR247161_2.fastq.gz	3
22155	YassourM_2016	SAMEA2055281	ERR247163	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247163/ERR247163.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247163/ERR247163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247163/ERR247163_2.fastq.gz	3
22156	YassourM_2016	SAMEA2055282	ERR247164	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247164/ERR247164.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247164/ERR247164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247164/ERR247164_2.fastq.gz	3
22157	YassourM_2016	SAMEA2055284	ERR247166	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247166/ERR247166.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247166/ERR247166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247166/ERR247166_2.fastq.gz	3
22158	YassourM_2016	SAMEA2055283	ERR247165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247165/ERR247165.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247165/ERR247165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247165/ERR247165_2.fastq.gz	3
22159	YassourM_2016	SAMEA2055291	ERR247173	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247173/ERR247173.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247173/ERR247173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247173/ERR247173_2.fastq.gz	3
22160	YassourM_2016	SAMEA2055292	ERR247174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247174/ERR247174.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247174/ERR247174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247174/ERR247174_2.fastq.gz	3
22161	YassourM_2016	SAMEA2055293	ERR247175	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247175/ERR247175.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247175/ERR247175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247175/ERR247175_2.fastq.gz	3
22162	YassourM_2016	SAMEA2055294	ERR247176	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247176/ERR247176.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247176/ERR247176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247176/ERR247176_2.fastq.gz	3
22163	YassourM_2016	SAMEA2055268	ERR247149	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247149/ERR247149.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247149/ERR247149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247149/ERR247149_2.fastq.gz	3
22164	YassourM_2016	SAMEA2055269	ERR247150	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247150/ERR247150.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247150/ERR247150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247150/ERR247150_2.fastq.gz	3
22165	YassourM_2016	SAMEA2055285	ERR247167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247167/ERR247167.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247167/ERR247167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247167/ERR247167_2.fastq.gz	3
22166	YassourM_2016	SAMEA2055286	ERR247168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247168/ERR247168.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247168/ERR247168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247168/ERR247168_2.fastq.gz	3
22167	YassourM_2016	SAMEA2055288	ERR247170	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247170/ERR247170.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247170/ERR247170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247170/ERR247170_2.fastq.gz	3
22168	YassourM_2016	SAMEA2055287	ERR247169	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247169/ERR247169.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247169/ERR247169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247169/ERR247169_2.fastq.gz	3
22169	YassourM_2016	SAMEA2055289	ERR247171	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247171/ERR247171.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247171/ERR247171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247171/ERR247171_2.fastq.gz	3
22170	YassourM_2016	SAMEA2055290	ERR247172	ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247172/ERR247172.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247172/ERR247172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR247/ERR247172/ERR247172_2.fastq.gz	3
22171	YassourM_2018	G102209	SRR7281046	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/006/SRR7281046/SRR7281046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/006/SRR7281046/SRR7281046_2.fastq.gz	2
22172	YassourM_2018	G104682	SRR7281047	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/007/SRR7281047/SRR7281047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/007/SRR7281047/SRR7281047_2.fastq.gz	2
22173	YassourM_2018	G102377	SRR7281049	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/009/SRR7281049/SRR7281049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/009/SRR7281049/SRR7281049_2.fastq.gz	2
22174	YassourM_2018	G102370	SRR7281050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/000/SRR7281050/SRR7281050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/000/SRR7281050/SRR7281050_2.fastq.gz	2
22175	YassourM_2018	G102371	SRR7281051	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/001/SRR7281051/SRR7281051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/001/SRR7281051/SRR7281051_2.fastq.gz	2
22176	YassourM_2018	G102372	SRR7281052	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/002/SRR7281052/SRR7281052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/002/SRR7281052/SRR7281052_2.fastq.gz	2
22177	YassourM_2018	G102374	SRR7281054	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/004/SRR7281054/SRR7281054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/004/SRR7281054/SRR7281054_2.fastq.gz	2
22178	YassourM_2018	G102375	SRR7281055	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/005/SRR7281055/SRR7281055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/005/SRR7281055/SRR7281055_2.fastq.gz	2
22179	YassourM_2018	G102376	SRR7281056	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/006/SRR7281056/SRR7281056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/006/SRR7281056/SRR7281056_2.fastq.gz	2
22180	YassourM_2018	G102206	SRR7281057	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/007/SRR7281057/SRR7281057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/007/SRR7281057/SRR7281057_2.fastq.gz	2
22181	YassourM_2018	G102208	SRR7281058	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/008/SRR7281058/SRR7281058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/008/SRR7281058/SRR7281058_2.fastq.gz	2
22182	YassourM_2018	G102207	SRR7281059	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/009/SRR7281059/SRR7281059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/009/SRR7281059/SRR7281059_2.fastq.gz	2
22183	YassourM_2018	G102317	SRR7281060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/000/SRR7281060/SRR7281060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR728/000/SRR7281060/SRR7281060_2.fastq.gz	2
